Layer 0,Layer 1,Layer 2,Layer 3,Layer 4
Abstract,,,,,
Attribute,,,,,
Continuant,,,,,
Entity,,,,,
Object,,,,,
Occurrent,,,,,
Physical,,,,,
Process,,,,,
Relation,,,,,
,AutonomousAgent,Organism,Microorganism,ExtracellularEnvelopedVirionVaccinia,
Object,,,,Eye,
Object,Artifact,Device,OpticalDevice,EyeGlass,
Object,,,,EyeIris,
Object,Region,FlowRegion,AirStream,EyeOfCyclone,
Object,,,,Eyebrow,
Object,,,,Eyelid,
Object,AutonomousAgent,Organization,ReligiousOrganization,FGBMFI,
Abstract,Proposition,Agreement,FinancialAccount,FHALoan,
Object,Artifact,StationaryArtifact,BroadcastingStation,FMRadioStation,
Physical,Collection,CommunicationSystem,RadioSystem,FMRadioSystem,
Process,InternalChange,ComputerProcess,DataTransfer,FTPing,
Object,Artifact,Device,HeatingDevice,FabricIron,
Process,IntentionalProcess,SocialInteraction,Communication,Fabrication,
Object,,,,Face,
Physical,,,,FacebookAccount,
Object,,,,FacialBone,
Process,Motion,BodyMotion,Gesture,FacialExpression,
Object,,,,FacialHair,
Physical,,,,Fact,
Object,Artifact,StationaryArtifact,Building,FactoryBuilding,
Object,AutonomousAgent,Organism,Microorganism,FaecalibacteriumPrausnitzii,
Process,Motion,WeatherProcess,Waterspout,FairWeatherWaterspout,
Attribute,,,,FairnessConcept,
Process,,,,FakeSupportSession,
Attribute,PhysicalQuantity,ConstantQuantity,TimeMeasure,FallSeason,
Process,InternalChange,BiologicalProcess,PsychologicalProcess,FallingAsleep,
Object,,,,Fallout,
Process,IntentionalProcess,SocialInteraction,Communication,FalseAuthorityClaim,
Attribute,,,,FalseMemoryPattern,
,,,,FalseRibBone,
Object,AutonomousAgent,CommercialAgent,Business,FamilyBusiness,
Physical,Collection,Group,GroupOfPeople,FamilyGroup,
Object,,,,Famotidine,
Object,Artifact,Device,Drivebelt,FanBelt,
Object,Artifact,Device,CoolingDevice,FanDevice,
Object,Artifact,StationaryArtifact,Building,FarmBuilding,
Process,,,,Farming,
Object,,,,FatTissue,
Object,Artifact,Device,EngineeringComponent,Faucet,
Process,IntentionalProcess,SocialInteraction,Communication,Fax,
Object,Artifact,Document,Correspondence,FaxMessage,
Process,CognitiveProcess,ManipulativeNarrativeProcess,EmotionalManipulationProcess,FearAppeal,
Process,Motion,BodyMotion,Gesture,FearfulFacialExpression,
Process,IntentionalProcess,SocialInteraction,Communication,FearfulVoiceUtterance,
Object,,,,Feather,
Attribute,PhysicalQuantity,ConstantQuantity,TimeMeasure,February,
Object,,,,Feces,
Attribute,RelationalAttribute,LegalAgent,Government,FederalHousingAdministration,
Entity,,AIArtifact,ModelComponent,FeedForwardLayer,
Physical,,,,Feedback,
Entity,,,,FeedbackEvent,
Process,IntentionalProcess,SocialInteraction,ChangeOfPossession,Feeding,
Object,Artifact,Device,MeasuringDevice,FeelerGauge,
Object,AutonomousAgent,Organism,Carnivore,Feline,
Process,IntentionalProcess,Poking,Cutting,Felling,
Object,AutonomousAgent,Organization,ReligiousOrganization,FellowshipOfChurchesOfChrist,
Object,AutonomousAgent,Organization,ReligiousOrganization,FellowshipOfIndependentEvangelicalChurches,
Object,,,,Femur,
Object,,,,Fentanyl,
Object,,,,FermentedFood,
Object,,,,FermentedMilkProduct,
Object,,,,Fermium,
Object,AutonomousAgent,Organism,Plant,Fern,
Object,AutonomousAgent,Organism,Animal,Ferret,
Object,,,,Ferritin,
Object,Artifact,Device,TransportationDevice,FerryBoat,
Process,,,,Fertilisation,
Object,,,,Fertilizer,
Object,Artifact,Device,ElectricDevice,FetTransistor,
Object,Artifact,Product,AgriculturalProduct,Feta,
Object,,,,Fexofenadine,
Attribute,InternalAttribute,BiologicalAttribute,DiseaseOrSyndrome,Fibromyalgia,
Object,,,,Fibula,
Object,Region,GeographicArea,LandArea,Field,
Attribute,RelationalAttribute,SocialRole,OccupationalRole,FieldGradeOfficerRank,
Object,Artifact,Device,Holder,FiftythreeFtContainer,
Object,Artifact,Device,TransportationDevice,Fighter,
Physical,,,,FilePath,
Process,,,,FillingAnOrder,
Attribute,RelationalAttribute,SocialRole,OccupationalRole,FilmMakingProfession,
Process,,,,FinalValueFee,
Physical,,,,FinancialAsset,
Object,Artifact,Text,FactualText,FinancialBill,
Object,AutonomousAgent,CommercialAgent,Business,FinancialCompany,
,,,,FinancialContract,
Process,,,,FinancialDefault,
Object,Artifact,Text,Certificate,FinancialInstrument,
Process,,,,FinancialRequest,
Process,,,,FinancialResponse,
Process,IntentionalProcess,SocialInteraction,ServiceProcess,FinancialService,
Object,Artifact,Text,FactualText,FinancialText,
Process,,,,FinancialTransaction,
Process,IntentionalProcess,SocialInteraction,ChangeOfPossession,Financing,
Object,,,,FineParticulateMatter,
Process,,,,FinetuningProcess,
Object,,,,Finger,
Object,,,,FingerBone,
Object,Artifact,Product,Lumber,FinishedLumber,
Entity,,,,FiniteAutomaton,
Abstract,,,,FiniteQuantity,
Abstract,,,,FiniteSet,
Object,AutonomousAgent,Organism,Plant,FirTree,
Object,Artifact,Product,ForestProduct,FirWood,
Process,InternalChange,ChemicalProcess,ChemicalDecomposition,Fire,
Object,Artifact,Device,TransportationDevice,FireBoat,
Object,Artifact,Device,TransportationDevice,FireEngine,
Abstract,Proposition,Procedure,ComputerProgram,FireFoxBrowser,
Object,Artifact,Device,Weapon,Firearm,
Object,Artifact,Product,AgriculturalProduct,FirmCheese,
Attribute,RelationalAttribute,RealtimeSystemAttribute,TimingRequirementAttribute,FirmStrictness,
Abstract,Proposition,Equation,DifferentialEquation,FirstOrderDifferentialEquation,
Object,AutonomousAgent,Organism,Animal,Fish,
,,,,FishArtifact,
Object,Artifact,Device,TransportationDevice,FishCarrierShip,
Object,Artifact,Device,TransportationDevice,FishFactoryShip,
Process,,,,FishFarming,
,,,,FishMeat,
Object,Artifact,Product,AgriculturalProduct,FishProduct,
,,,,FishRoe,
Object,Artifact,Device,Holder,FishTank,
Process,IntentionalProcess,Pursuing,Hunting,Fishing,
Object,Artifact,Device,TransportationDevice,FishingShip,
Object,Artifact,Device,TransportationDevice,FishingVessel,
Object,Artifact,Device,TransportationDevice,FiveWellStackCar,
,,,,FixedAnnuity,
Attribute,PhysicalQuantity,ConstantQuantity,TimeMeasure,FixedHoliday,
Object,Artifact,Device,ElectricDevice,FixedPhone,
Entity,AbstractEntity,ConceptRegion,Attractor,FixedPointAttractor,
Abstract,Proposition,Agreement,FinancialAccount,FixedRateAccount,
Physical,,,,Flag,
Physical,,,,FlagOfConvenienceRegister,
Attribute,RelationalAttribute,SocialRole,OccupationalRole,FlagOfficerRank,
Object,Artifact,Device,DataStorageDevice,FlashDrive,
Process,Motion,LiquidMotion,Flooding,FlashFlooding,
Process,Motion,Radiating,RadiatingElectromagnetic,FlashingLight,
Object,,,,FlatWhite,
Object,Artifact,Device,TransportationDevice,Flatcar,
Attribute,,PerceptualAttribute,TasteAttribute,FlavourAttribute,
Object,,,,FlaxFiber,
Object,AutonomousAgent,Organization,GovernmentOrganization,FleetMarineForce,
Object,,,,FleshOrPulp,
Object,AutonomousAgent,Organism,ToxicOrganism,FlexalVirus,
Abstract,Proposition,Agreement,Reservation,FlightReservation,
Object,,,,FloatingRibBone,
Object,Artifact,Device,DataStorageDevice,FloppyDisk,
Object,Artifact,Product,ComputerHardware,FloppyDiskDrive,
Object,,,,Flour,
Attribute,,,,FlowCapacity,
Process,,,,FlowProcess,
Attribute,,,,FlowRegime,
Object,,,,Flower,
Object,AutonomousAgent,Organism,Plant,FloweringPlant,
Entity,AbstractEntity,IntelligenceEntity,DetectionSignal,FluidAnalysisSignal,
Object,Artifact,Device,Holder,FluidContainer,
Object,Artifact,Device,EngineeringComponent,FluidCylinder,
Object,Artifact,Device,EngineeringComponent,FluidPowerDevice,
Object,Artifact,Device,ElectricDevice,FluorescentBulb,
Object,Artifact,Device,ElectricDevice,FluorescentLightBulb,
Object,Artifact,Device,LightFixture,FluorescentLightFixture,
Object,,,,Fluorine,
Object,Artifact,Device,MusicalInstrument,Flute,
Object,AutonomousAgent,Organism,Animal,FlyInsect,
Process,IntentionalProcess,Guiding,Driving,FlyingAircraft,
Object,Artifact,Device,EngineeringComponent,Flywheel,
,,,,FlywheelExerciseTreadmill,
Process,IntentionalProcess,Making,Cooking,FoamingMilk,
Process,InternalChange,BiologicalProcess,PathologicProcess,FocalSeizure,
Object,,,,Fog,
Process,Motion,WeatherProcess,Wind,FohnWind,
Object,,,,Food,
Attribute,RelationalAttribute,NormativeAttribute,SubjectiveAssessmentAttribute,FoodAttribute,
Object,Artifact,Device,ElectricDevice,FoodBlender,
Process,IntentionalProcess,OrganizationalProcess,MilitaryProcess,FoodDistributionOperation,
Object,Artifact,Product,AgriculturalProduct,FoodEgg,
,,,,FoodFish,
Object,,,,FoodFromPlant,
Object,Artifact,Device,ElectricDevice,FoodMixer,
Process,IntentionalProcess,SocialInteraction,ServiceProcess,FoodPickup,
Object,Artifact,Device,HouseholdAppliance,FoodProcessingAppliance,
Object,Artifact,Device,HeatingDevice,FoodProcessor,
Attribute,RelationalAttribute,NormativeAttribute,SubjectiveAssessmentAttribute,FoodRating,
Object,,,,Foot,
Object,AutonomousAgent,Organism,ToxicOrganism,FootAndMouthVirus,
Object,,,,FootBone,
Attribute,PhysicalQuantity,ConstantQuantity,LengthMeasure,FootLength,
Object,Artifact,Device,HouseholdAppliance,FootSpa,
Object,Artifact,GameArtifact,GamePiece,Football,
Process,IntentionalProcess,Maneuver,FootballManeuver,FootballPass,
Physical,Collection,Group,GroupOfPeople,FootballTeam,
Process,IntentionalProcess,Maneuver,FootballManeuver,FootballTouchdown,
Entity,Game,Sport,TeamSport,FootballUS,
Physical,,,,FordAutomobile,
Object,Artifact,Device,WheelRim,FordWheelRim,
Object,,,,Forearm,
Object,,,,Forehead,
Process,IntentionalProcess,SocialInteraction,Helping,ForeignInternalDefense,
Attribute,RelationalAttribute,SocialRole,Position,ForeignServicePosition,
Object,AutonomousAgent,Organization,PoliticalOrganization,ForeignTerroristOrganization,
Object,Region,GeographicArea,LandArea,Forest,
Object,AutonomousAgent,CommercialAgent,Business,ForestFarm,
Process,InternalChange,Damaging,ForestDamage,ForestFire,
Physical,,,,FormalIdentifier,
Process,IntentionalProcess,SocialInteraction,Meeting,FormalMeeting,
Physical,,,,Formula,
Entity,Game,Sport,Racing,FormulaOneRacing,
Object,Artifact,Device,Holder,FortyFtContainer,
Object,Artifact,Device,Holder,FortyFtHalfHeightContainer,
Object,Artifact,Device,Holder,FortyFtHighcubeContainer,
Object,Artifact,Device,Holder,FortyFtStandardContainer,
Object,Artifact,Device,Holder,FortyeightFtContainer,
Object,Artifact,Device,Holder,FortyfiveFtContainer,
Process,IntentionalProcess,SocialInteraction,Communication,ForwardingEmail,
Object,Artifact,Product,MiningProduct,FossilFuel,
Process,,,,FossilFuelPowerGeneration,
Object,Artifact,Device,Tire,FourByFourTire,
Object,Artifact,Device,Transducer,FourCylinderEngine,
Object,Artifact,Device,Transducer,FourStrokeEngine,
Object,Artifact,Device,TransportationDevice,FourWheelDriveVehicle,
Abstract,Proposition,Procedure,Method,FourierAnalysis,
Abstract,Proposition,Procedure,Method,FourierSynthesis,
Abstract,Proposition,Model,Multipole,Fourpole,
Object,AutonomousAgent,Organism,Carnivore,Fox,
Object,AutonomousAgent,Organization,ReligiousOrganization,Fraelsningsarmen,
Object,AutonomousAgent,Organism,ToxicOrganism,FrancisellaTularensis,
Object,,,,Francium,
Attribute,,,,FraudVector,
Object,,,,FreeAtom,
Object,AutonomousAgent,Organization,ReligiousOrganization,FreeChurchOfEngland,
Object,AutonomousAgent,Organization,ReligiousOrganization,FreeChurchOfScotland,
Object,AutonomousAgent,Organization,ReligiousOrganization,FreeEvangelicalChurch,
Object,AutonomousAgent,Organization,ReligiousOrganization,FreeMethodistChurch,
Object,AutonomousAgent,Organization,ReligiousOrganization,FreePresbyterianChurchOfScotland,
Object,Artifact,Device,CoolingDevice,Freezer,
Process,Motion,WeatherProcess,Precipitation,FreezingRain,
Object,Artifact,Device,TransportationDevice,FreightCar,
Object,AutonomousAgent,Organization,ReligiousOrganization,Frelsesarmeen,
Object,Artifact,Text,Certificate,FrenchFrancCoin,
Object,Artifact,Device,Holder,FrenchPressPot,
Process,Motion,LiquidMotion,CoffeeMaking,FrenchPressingCoffee,
Object,,,,Freon12,
Object,Artifact,Device,ElectricDevice,FrequencyFilter,
Object,Artifact,Product,AgriculturalProduct,FreshCheese,
Object,,,,FreshWater,
Object,Region,GeographicArea,WaterArea,FreshWaterArea,
Process,,,,Friction,
Attribute,PhysicalQuantity,ConstantQuantity,TimeMeasure,Friday,
Object,Artifact,Device,CoolingDevice,FridgeFreezer,
Physical,,,,FriendRequest,
Process,InternalChange,BiologicalProcess,PsychologicalProcess,Frightening,
Object,,,,FrontalBone,
Object,,,,FrontalLobe,
Process,Motion,BodyMotion,Gesture,Frowning,
Object,,,,Fruit,
Object,,,,FruitOrVegetable,
Process,IntentionalProcess,Making,Cooking,Frying,
Object,,,,Fuel,
Object,Artifact,Device,SecurityDevice,FuelCapLock,
Object,Artifact,Device,Filter,FuelFilter,
Object,Artifact,Device,FuelAtomizer,FuelInjector,
Object,Artifact,Device,TransportationDevice,FuelPump,
Object,,,,FuelVapor,
Object,Artifact,Product,ComputerHardware,FunctionKey,
Process,IntentionalProcess,UserAction,UserDirectAction,FunctionKeyHoldDown,
Process,IntentionalProcess,SocialInteraction,ChangeOfPossession,Funding,
Object,AutonomousAgent,CommercialAgent,Business,FuneralArranger,
Object,AutonomousAgent,Organism,ToxicOrganism,FungalAgent,
Attribute,InternalAttribute,BiologicalAttribute,DiseaseOrSyndrome,FungalDisease,
Process,IntentionalProcess,Making,Manufacture,FurnitureManufacture,
Object,Artifact,Device,Weapon,GAU12U,
Process,InternalChange,BiologicalProcess,PathologicProcess,GERefluxDisease,
Object,,,,GF,
Object,Artifact,Device,Transducer,GMLs1V8engine,
Object,Artifact,Product,ComputerHardware,GPSSensor,
Object,Artifact,Device,PhysicalDevice,GPUAccelerator,
Object,,,,GSeriesNerveAgent,
Attribute,,PerceptualAttribute,VisualAttribute,GUElementState,
Physical,,,,GUIActiveArea,
Object,Artifact,Product,ComputerHardware,GUIButton,
Physical,,,,GUICheckBox,
Physical,,,,GUIElement,
Object,Artifact,Product,ComputerHardware,GUIRadioButton,
Physical,,,,GUISlider,
Physical,,,,GUISliderIndicator,
Physical,,,,GUI_Link,
Object,,,,Gadolinium,
Process,InternalChange,BiologicalProcess,PsychologicalProcess,GainingConsciousness,
Object,,,,Gallbladder,
Object,Artifact,Device,TransportationDevice,GalleryCar,
Object,,,,Gallium,
Object,Artifact,BeverageArtifact,Wine,Gamay,
Object,,,,GamayGrape,
Attribute,RelationalAttribute,NormativeAttribute,ObjectiveNorm,GameAttribute,
Process,IntentionalProcess,SocialInteraction,Communication,GameCall,
Object,Artifact,Device,ElectricDevice,GameConsole,
Object,Artifact,GameArtifact,GamePiece,GameDie,
Object,Artifact,Product,ComputerHardware,GameIODevice,
Object,Artifact,Product,ComputerHardware,GameIODeviceWithAccelerometer,
Object,Artifact,Product,ComputerHardware,GamePad,
Object,Artifact,StationaryArtifact,Room,GameRoom,
Object,,,,Gamete,
Object,Artifact,Device,ElectricDevice,GarbageDisposer,
Object,Region,GeographicArea,LandArea,Garden,
Object,Artifact,Device,HouseholdAppliance,GardenAppliance,
Object,,,,Garlic,
,,,,Gas,
Object,Artifact,Device,Machine,GasCompressor,
Object,,,,GasMixture,
Object,Artifact,Device,Holder,GasTank,
Object,,,,Gasoline,
Object,Artifact,Device,Transducer,GasolineEngine,
Object,,,,GastroIntestinalTract,
Object,AutonomousAgent,Organism,Animal,Gastropod,
Object,Artifact,Device,Weapon,GatlingGun,
Entity,,,ProbabilityDistribution,GaussianDistribution,
Object,Artifact,Device,EngineeringComponent,Gear,
Object,Artifact,Device,EngineeringComponent,GearTooth,
Object,Artifact,Device,EngineeringComponent,GearTrain,
Object,Artifact,Device,EngineeringComponent,Gearbox,
Object,,,,Gel,
Object,,,,Gemstone,
Object,,,,Gene,
Object,,,,GeneRegulatoryProtein,
Process,IntentionalProcess,Repairing,TherapeuticProcess,GeneralAnesthetizing,
Object,Artifact,Device,TransportationDevice,GeneralCargoShip,
Process,IntentionalProcess,OrganizationalProcess,Election,GeneralElection,
Process,,,,GenerativeProcess,
Object,Artifact,Device,Machine,Generator,
Physical,,,,GeneticData,
Attribute,PhysicalQuantity,ConstantQuantity,TimeMeasure,GeochronologicAge,
Attribute,PhysicalQuantity,ConstantQuantity,TimeMeasure,GeochronologicBase,
Attribute,PhysicalQuantity,ConstantQuantity,TimeMeasure,GeochronologicEon,
Attribute,PhysicalQuantity,ConstantQuantity,TimeMeasure,GeochronologicEpoch,
Attribute,PhysicalQuantity,ConstantQuantity,TimeMeasure,GeochronologicEra,
Attribute,PhysicalQuantity,ConstantQuantity,TimeMeasure,GeochronologicPeriod,
Attribute,PhysicalQuantity,ConstantQuantity,TimeMeasure,GeochronologicSubPeriod,
Attribute,PhysicalQuantity,ConstantQuantity,TimeMeasure,GeochronologicSuperEon,
Attribute,PhysicalQuantity,ConstantQuantity,TimeMeasure,GeochronologicTime,
Abstract,Proposition,ClassificationScheme,CodeMap,GeographicCodeMap,
Abstract,Proposition,FieldOfStudy,Science,Geography,
Abstract,Proposition,FieldOfStudy,Science,Geology,
Entity,AbstractEntity,IntelligenceEntity,DetectionSignal,GeometricAnalysisSignal,
Attribute,InternalAttribute,ShapeAttribute,GeometricFigure,GeometricPoint,
Object,Artifact,Text,Certificate,GermanMarkCoin,
Object,,,,Germanium,
Process,IntentionalProcess,SocialInteraction,ChangeOfPossession,Getting,
Object,AutonomousAgent,Organism,ToxicOrganism,GiardiaLamblia,
Object,,,,Gills,
Object,Artifact,BeverageArtifact,AlcoholicBeverage,Gin,
,,,,Ginger,
Object,AutonomousAgent,ITAgent,Human,Girl,
Process,IntentionalProcess,SocialInteraction,ChangeOfPossession,Giving,
Process,IntentionalProcess,SocialInteraction,ChangeOfPossession,GivingBack,
Object,Region,GeographicArea,LandForm,Glacier,
Object,,,,Gland,
Object,,,,Glass,
Object,Artifact,Device,TransportationDevice,GliderPlane,
Object,AutonomousAgent,Organization,CrossFunctionalTeam,GlobalCrossFunctionalTeam,
Object,Artifact,WearableItem,Clothing,Glove,
Object,Artifact,Device,AttachingDevice,Glue,
Object,,,,GluteusMaximusMuscle,
Entity,AbstractEntity,ConceptRegion,Attractor,GoalAttractor,
Process,IntentionalProcess,ComputationalProcess,AIFailureProcess,GoalMisgeneralization,
Object,AutonomousAgent,Organism,Animal,Goat,
,,,,GoatMeat,
Object,Artifact,Product,AgriculturalProduct,GoatMilk,
Object,,,,Gold,
Object,Artifact,StationaryArtifact,Mine,GoldMine,
Object,Artifact,GameArtifact,GamePiece,GolfBall,
Object,Artifact,StationaryArtifact,SportsFacility,GolfCourse,
Process,IntentionalProcess,Maneuver,GolfManeuver,GolfDrive,
Object,Artifact,StationaryArtifact,SportsFacility,GolfFacility,
Process,IntentionalProcess,Maneuver,GolfManeuver,GolfPutt,
Object,AutonomousAgent,Organism,Animal,Goose,
,,,,GooseMeat,
Object,,,,Gooseberry,
Object,AutonomousAgent,Organization,ReligiousOrganization,GospelStandardStrictBaptistChurch,
Object,Artifact,Product,AgriculturalProduct,Gouda,
Physical,,,,GovernmentBond,
Object,Artifact,StationaryArtifact,Building,GovernmentBuilding,
Object,AutonomousAgent,Organization,GovernmentOrganization,GovernmentCabinet,
Attribute,RelationalAttribute,SocialRole,OccupationalRole,GovernmentPosition,
Object,AutonomousAgent,Organization,GovernmentOrganization,GovernmentRegulatoryBody,
Process,,,,Grabbing,
Object,AutonomousAgent,Organization,ReligiousOrganization,GraceBaptistAssembly,
Attribute,,,,Gradient,
Object,AutonomousAgent,Organization,EducationalOrganization,GraduateSchool,
Process,IntentionalProcess,OrganizationalProcess,LeavingAnOrganization,Graduation,
Object,,,,Grain,
Object,Artifact,BeverageArtifact,AlcoholicBeverage,GrandMarnier,
Object,,,,Grape,
Object,,,,GrapeSeedOil,
Object,AutonomousAgent,Organism,Plant,GrapeVine,
Object,,,,Grapefruit,
Abstract,Proposition,Graph,DirectedGraph,GraphCircuit,
Abstract,Proposition,GraphElement,GraphArc,GraphLoop,
Abstract,Proposition,Graph,DirectedGraph,GraphPath,
Physical,,,,GraphicalComputerMenu,
Physical,,,,GraphicalMenuItem,
Physical,,,,GraphicalSubMenu,
Abstract,Proposition,Procedure,Software,GraphicalUserInterface,
Object,AutonomousAgent,Organism,Plant,Grass,
Process,InternalChange,ChemicalProcess,ChemicalDecomposition,GrassFire,
Object,Artifact,Device,HouseholdAppliance,GrassMower,
Object,AutonomousAgent,Organism,Animal,Grasshopper,
Object,Region,GeographicArea,LandArea,Grassland,
Object,AutonomousAgent,SentientAgent,CognitiveAgent,GrassrootsMovement,
Object,,,,Gravel,
Process,InternalChange,BiologicalProcess,PathologicProcess,GravesDisease,
Object,,,,Grease,
Object,Artifact,Device,WashingDevice,GrecianTub,
Attribute,InternalAttribute,BiologicalAttribute,PsychologicalAttribute,Greedy,
Object,,,,GreenCabbage,
Object,,,,GreenhouseGas,
Process,IntentionalProcess,SocialInteraction,Communication,Greeting,
Object,Artifact,Device,ExplosiveDevice,Grenade,
Object,Artifact,Device,Weapon,GrenadeLauncher,
Process,InternalChange,Damaging,Catastrophe,GreyGooScenario,
Object,Artifact,Device,HomeAppliance,Grill,
Process,InternalChange,ShapeChange,Crushing,Grinding,
Object,Artifact,Device,PhysicalDevice,GripperActuator,
,,,,GroceryProduce,
Object,AutonomousAgent,CommercialAgent,Business,GroceryStore,
Object,Artifact,Device,SelfPoweredDevice,GroundAttackMissile,
Object,Artifact,Device,SelfPoweredDevice,GroundLaunchMissile,
Object,Artifact,Device,PhysicalDevice,GroundVehicleRobot,
Object,,,,GroundWater,
,,,,Groundnut,
Object,,,,GroundnutOil,
Attribute,PhysicalQuantity,WaveParameter,WaveSpeed,GroupVelocity,
Process,InternalChange,BiologicalProcess,PhysiologicProcess,Growth,
Physical,,,,GrowthStock,
Object,AutonomousAgent,Organism,ToxicOrganism,GuanaritoVirus,
Object,AutonomousAgent,Organism,Animal,GuernseyCattle,
Process,IntentionalProcess,SocialInteraction,Helping,GuerrillaWarfare,
Attribute,RelationalAttribute,RealtimeSystemAttribute,DesignPatternAttribute,GuidanceDesignPattern,
Object,Artifact,Text,Book,GuideBook,
Object,Artifact,Device,SelfPoweredDevice,GuidedMissile,
Process,CognitiveProcess,ManipulativeNarrativeProcess,EmotionalManipulationProcess,GuiltTriggering,
Object,AutonomousAgent,Organism,Animal,GuineaPig,
Object,Artifact,Device,MusicalInstrument,Guitar,
Object,Region,GeographicArea,WaterArea,Gulf,
Object,,,,GumArabic,
Object,Artifact,Device,Weapon,Gun,
Object,Artifact,Device,EngineeringComponent,GunBarrel,
Object,,,,GunPowder,
Object,Artifact,Device,EngineeringComponent,GunStock,
Object,Artifact,Device,EngineeringComponent,GunTrigger,
Object,Artifact,Device,EngineeringComponent,Gunstock,
Object,Artifact,Device,Transducer,Gyrator,
Object,AutonomousAgent,Organism,ToxicOrganism,HIVVirus,
Process,IntentionalProcess,SocialInteraction,Helping,HNMilitaryAssistance,
Object,AutonomousAgent,SentientAgent,CognitiveAgent,HPCOperator,
Physical,,,,HTML,
Entity,AbstractEntity,ConceptRegion,Attractor,HabitAttractor,
Process,Motion,WeatherProcess,Storm,Haboob,
Object,Region,GeographicArea,WaterArea,HadopelagicZone,
Object,,,,Hafnium,
Process,Motion,WeatherProcess,Precipitation,Hailing,
Object,,,,Hailstone,
Object,,,,Hair,
Object,Artifact,Device,DryingDevice,HairDryer,
Object,Artifact,Device,HeatingDevice,HairIron,
Process,Motion,Translocation,Transfer,HairRemoval,
Entity,Game,Sport,Racing,HalfMarathon,
Process,IntentionalProcess,SocialInteraction,Communication,HalfTruth,
Object,Artifact,Device,ElectricDevice,HalfWaveSinglePhaseRectifier,
Process,InternalChange,BiologicalProcess,PathologicProcess,Hallucination,
Object,,,,Hallucinogen,
Object,Artifact,StationaryArtifact,Room,Hallway,
Object,,,,HamateBone,
Object,Artifact,Furniture,Bed,Hammock,
Object,AutonomousAgent,Organism,Animal,Hamster,
Object,,,,HamstringMuscle,
Object,,,,Hand,
Process,Motion,BodyMotion,Gesture,HandGesture,
Object,Artifact,Device,ExplosiveDevice,HandGrenade,
Process,InternalChange,Damaging,Destruction,HandGrenadeAttack,
Object,Artifact,Device,UnpoweredDevice,HandTool,
Object,Artifact,Device,Holder,HandToolBox,
Entity,Game,Sport,TeamSport,Handball,
Object,Artifact,Device,Weapon,Handgun,
Object,Artifact,Device,EngineeringComponent,Handle,
Process,InternalChange,Damaging,Destruction,Hanging,
Attribute,PhysicalQuantity,ConstantQuantity,TimeMeasure,Hanukkah,
Object,,,,HaploidCell,
Process,Motion,BodyMotion,Gesture,HappyFacialExpression,
Process,IntentionalProcess,SocialInteraction,Communication,HappyVoiceUtterance,
Object,Region,Transitway,Waterway,Harbor,
Object,Artifact,Device,DataStorageDevice,HardDisk,
Object,Artifact,Product,ComputerHardware,HardDiskDrive,
Attribute,RelationalAttribute,RealtimeSystemAttribute,TimingRequirementAttribute,HardStrictness,
Object,AutonomousAgent,SentientAgent,CognitiveAgent,HardwareEngineer,
Object,Artifact,Product,ComputerHardware,HardwareSystem,
Object,Artifact,ForestArtifact,WoodArtifact,Hardwood,
Object,Artifact,Device,Transducer,HarleyDavidsonKnuckleheadEngine,
Object,Artifact,Device,Transducer,HarleyDavidsonPanheadEngine,
Attribute,,,,HarmConcept,
Attribute,PhysicalQuantity,ConstantQuantity,TimeMeasure,HarmattanSeason,
Process,Motion,WeatherProcess,Wind,HarmattanWind,
Attribute,,,,Harmful,
Process,,,,HarmonicOscillation,
Object,Artifact,Device,TransportationDevice,Harrier2,
Process,Motion,Translocation,Transfer,Harvesting,
Process,InternalChange,BiologicalProcess,PathologicProcess,HashimotosThyroiditis,
Object,,,,Hashish,
Object,Artifact,WearableItem,Clothing,Hat,
Object,,,,Hay,
Entity,,,,Hazard,
Object,,,,Hazelnut,
Object,,,,Head,
Object,,,,HeadBone,
Object,Artifact,Device,TransportationDevice,HeadEndCar,
Process,InternalChange,BiologicalProcess,PathologicProcess,Headache,
Object,Artifact,Device,LightFixture,Headlight,
Physical,,,,HealthData,
Object,AutonomousAgent,Organization,GovernmentOrganization,HealthDepartment,
Object,AutonomousAgent,CommercialAgent,Business,HealthInsuranceCompany,
Process,InternalChange,BiologicalProcess,PsychologicalProcess,Hearing,
Object,,,,Heart,
Process,InternalChange,BiologicalProcess,PathologicProcess,HeartAttack,
Process,InternalChange,BiologicalProcess,PhysiologicProcess,HeartBeatingAtFasterRate,
Process,InternalChange,BiologicalProcess,PhysiologicProcess,HeartBeatingAtSlowerRate,
Object,,,,HeartMuscle,
Process,InternalChange,BiologicalProcess,PathologicProcess,HeartPalpitation,
Process,InternalChange,BiologicalProcess,PathologicProcess,HeartPalpitations,
Object,Artifact,StationaryArtifact,SwimmingPool,HeatedPool,
Process,InternalChange,QuantityChange,Increasing,Heating,
Object,Artifact,Device,PhysicalDevice,HeatingActuator,
Object,Artifact,Device,HeatingDevice,HeatingAppliance,
Object,AutonomousAgent,Organization,GovernmentOrganization,HeavyMGPlatoon,
Object,Artifact,Device,Weapon,HeavyMachineGun,
Process,Motion,WeatherProcess,Precipitation,HeavyRaining,
Object,Artifact,Device,TransportationDevice,Helicopter,
Object,Artifact,StationaryArtifact,TransitTerminal,Heliport,
Object,,,,Helium,
Object,Artifact,Device,SafetyDevice,Helmet,
